---,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,24.000000,25.000000,26.000000,27.000000,28.000000,29.000000,30.000000,31.000000,32.000000,33.000000,34.000000,35.000000,36.000000,37.000000,38.000000,39.000000,40.000000,41.000000,42.000000,43.000000,44.000000,45.000000,46.000000,47.000000,48.000000,49.000000,50.000000,51.000000,52.000000,53.000000,54.000000,55.000000,56.000000,57.000000,58.000000,59.000000,60.000000,61.000000,62.000000,63.000000,64.000000,65.000000,66.000000,67.000000,68.000000,69.000000,70.000000,71.000000,72.000000,73.000000,74.000000,75.000000,76.000000,77.000000,78.000000,79.000000,80.000000,81.000000,82.000000,83.000000,84.000000,85.000000,86.000000,87.000000,88.000000,89.000000,90.000000,91.000000,92.000000,93.000000,94.000000,95.000000,96.000000,97.000000,98.000000,99.000000,100.000000
Normal,9390.000000,9217.000000,9044.000000,8871.000000,8720.000000,8569.000000,8418.000000,8267.000000,8115.000000,7986.000000,7858.000000,7729.000000,7599.000000,7470.000000,7363.000000,7257.000000,7150.000000,7043.000000,6936.000000,6853.000000,6769.000000,6685.000000,6600.000000,6516.000000,6455.000000,6394.000000,6332.000000,6271.000000,6209.000000,6170.000000,6132.000000,6093.000000,6054.000000,6015.000000,6000.000000,5984.000000,5968.000000,5952.000000,5936.000000,5925.000000,5913.000000,5901.000000,5889.000000,5879.000000,5872.000000,5865.000000,5858.000000,5851.000000,5844.000000,5837.000000,5830.000000,5822.000000,5815.000000,5807.000000,5800.000000,5792.000000,5785.000000,5777.000000,5769.000000,5761.000000,5753.000000,5745.000000,5737.000000,5729.000000,5721.000000,5713.000000,5705.000000,5696.000000,5688.000000,5679.000000,5671.000000,5662.000000,5654.000000,5645.000000,5638.000000,5638.000000,5638.000000,5638.000000,5638.000000,5638.000000,5638.000000,5638.000000,5637.000000,5637.000000,5637.000000,5637.000000,5637.000000,5637.000000,5637.000000,5637.000000,5637.000000,5637.000000,5636.000000,5636.000000,5636.000000,5636.000000,5636.000000,5636.000000,5636.000000,5636.000000
Magic,500.000000,670.000000,840.000000,1010.000000,1156.000000,1303.000000,1449.000000,1596.000000,1742.000000,1865.000000,1988.000000,2111.000000,2233.000000,2356.000000,2455.000000,2555.000000,2654.000000,2753.000000,2852.000000,2928.000000,3004.000000,3079.000000,3155.000000,3231.000000,3283.000000,3335.000000,3387.000000,3439.000000,3491.000000,3520.000000,3548.000000,3577.000000,3605.000000,3634.000000,3638.000000,3643.000000,3648.000000,3653.000000,3658.000000,3658.000000,3658.000000,3658.000000,3659.000000,3659.000000,3659.000000,3659.000000,3659.000000,3659.000000,3659.000000,3659.000000,3659.000000,3659.000000,3660.000000,3660.000000,3660.000000,3660.000000,3660.000000,3660.000000,3660.000000,3660.000000,3660.000000,3660.000000,3661.000000,3661.000000,3661.000000,3661.000000,3661.000000,3661.000000,3661.000000,3661.000000,3661.000000,3661.000000,3662.000000,3662.000000,3662.000000,3662.000000,3662.000000,3662.000000,3662.000000,3662.000000,3662.000000,3662.000000,3663.000000,3663.000000,3663.000000,3663.000000,3663.000000,3663.000000,3663.000000,3663.000000,3663.000000,3663.000000,3664.000000,3664.000000,3664.000000,3664.000000,3664.000000,3664.000000,3664.000000,3664.000000
Magic_Min,9890.000000,9887.000000,9884.000000,9881.000000,9877.000000,9872.000000,9868.000000,9862.000000,9857.000000,9851.000000,9845.000000,9839.000000,9833.000000,9826.000000,9819.000000,9812.000000,9804.000000,9797.000000,9789.000000,9781.000000,9773.000000,9764.000000,9755.000000,9747.000000,9738.000000,9728.000000,9719.000000,9710.000000,9700.000000,9690.000000,9680.000000,9670.000000,9660.000000,9649.000000,9638.000000,9628.000000,9617.000000,9606.000000,9594.000000,9583.000000,9571.000000,9560.000000,9548.000000,9537.000000,9531.000000,9524.000000,9517.000000,9510.000000,9503.000000,9496.000000,9489.000000,9482.000000,9474.000000,9467.000000,9460.000000,9452.000000,9445.000000,9437.000000,9429.000000,9421.000000,9414.000000,9406.000000,9398.000000,9390.000000,9382.000000,9374.000000,9365.000000,9357.000000,9349.000000,9341.000000,9332.000000,9324.000000,9315.000000,9307.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000,9300.000000
Rare,66.000000,67.000000,69.000000,71.000000,73.000000,76.000000,78.000000,81.000000,84.000000,87.000000,91.000000,94.000000,98.000000,102.000000,105.000000,109.000000,114.000000,118.000000,122.000000,127.000000,131.000000,136.000000,141.000000,146.000000,151.000000,156.000000,161.000000,166.000000,172.000000,177.000000,183.000000,188.000000,194.000000,200.000000,206.000000,212.000000,218.000000,224.000000,230.000000,237.000000,243.000000,249.000000,256.000000,263.000000,269.000000,276.000000,283.000000,290.000000,297.000000,304.000000,311.000000,318.000000,326.000000,333.000000,340.000000,348.000000,355.000000,363.000000,371.000000,379.000000,386.000000,394.000000,402.000000,410.000000,418.000000,426.000000,435.000000,443.000000,451.000000,459.000000,468.000000,476.000000,485.000000,493.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000
Rare_Min,9956.000000,9955.000000,9953.000000,9952.000000,9950.000000,9948.000000,9946.000000,9944.000000,9941.000000,9939.000000,9936.000000,9933.000000,9931.000000,9928.000000,9924.000000,9921.000000,9918.000000,9915.000000,9911.000000,9907.000000,9904.000000,9900.000000,9896.000000,9892.000000,9888.000000,9884.000000,9880.000000,9876.000000,9872.000000,9867.000000,9863.000000,9858.000000,9854.000000,9849.000000,9844.000000,9839.000000,9834.000000,9830.000000,9825.000000,9820.000000,9814.000000,9809.000000,9804.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000,9800.000000
Legendary,44.000000,45.000000,47.000000,48.000000,50.000000,52.000000,54.000000,56.000000,59.000000,61.000000,64.000000,67.000000,69.000000,72.000000,76.000000,79.000000,82.000000,85.000000,89.000000,93.000000,96.000000,100.000000,104.000000,108.000000,112.000000,116.000000,120.000000,124.000000,128.000000,133.000000,137.000000,142.000000,146.000000,151.000000,156.000000,161.000000,166.000000,170.000000,175.000000,180.000000,186.000000,191.000000,196.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000
Unique,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Normal_Random_Vendor,250.000000,335.000000,420.000000,505.000000,578.000000,651.500000,724.500000,798.000000,871.000000,932.500000,994.000000,1055.500000,1116.500000,1178.000000,1227.500000,1277.500000,1327.000000,1376.500000,1426.000000,1464.000000,1502.000000,1539.500000,1577.500000,1615.500000,1641.500000,1667.500000,1693.500000,1719.500000,1745.500000,1760.000000,1774.000000,1788.500000,1802.500000,1817.000000,1819.000000,1821.500000,1824.000000,1826.500000,1829.000000,1829.000000,1829.000000,1829.000000,1829.500000,1829.500000,1829.500000,1829.500000,1829.500000,1829.500000,1829.500000,1829.500000,1829.500000,1829.500000,1830.000000,1830.000000,1830.000000,1830.000000,1830.000000,1830.000000,1830.000000,1830.000000,1830.000000,1830.000000,1830.500000,1830.500000,1830.500000,1830.500000,1830.500000,1830.500000,1830.500000,1830.500000,1830.500000,1830.500000,1831.000000,1831.000000,1831.000000,1831.000000,1831.000000,1831.000000,1831.000000,1831.000000,1831.000000,1831.000000,1831.500000,1831.500000,1831.500000,1831.500000,1831.500000,1831.500000,1831.500000,1831.500000,1831.500000,1831.500000,1832.000000,1832.000000,1832.000000,1832.000000,1832.000000,1832.000000,1832.000000,1832.000000
RareLucky,44.000000,46.000000,49.000000,52.000000,55.000000,58.000000,62.000000,66.000000,71.000000,76.000000,80.000000,86.000000,91.000000,96.000000,102.000000,108.000000,114.000000,120.000000,127.000000,133.000000,140.000000,147.000000,154.000000,161.000000,168.000000,176.000000,184.000000,191.000000,199.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000
Potion,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000
Popcorn_NoGear,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000
Popcorn_Gear,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Popcorn_NoGold,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000
Popcorn_Gold,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
